INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222017562,301,,ROBBERY,D14, ,0,13-03-2022 09:32,2022,3,Sunday,9,,BRIGHTON AVE,42.35266601,-71.12974348,"(42.35266601414431, -71.1297434816031)"
222017561,3410,,TOWED MOTOR VEHICLE,C11,461,0,13-03-2022 08:31,2022,3,Sunday,8,,"ELDON ST & BOWDOIN AVE
BOSTON  MA 02121
UNITED STA",42.30356002,-71.07755002,"(42.30356002252637, -71.07755002289964)"
222017559,3201,,PROPERTY - LOST/ MISSING,A1,77,0,12-03-2022 16:00,2022,3,Saturday,16,,SUDBURY ST,0,0,"(0, 0)"
222017558,3115,,INVESTIGATE PERSON,C11, ,0,13-03-2022 08:21,2022,3,Sunday,8,,WINDERMERE RD,42.31424363,-71.06258627,"(42.31424363373424, -71.06258627468046)"
222017557,1102,,FRAUD - FALSE PRETENSE / SCHEME,A1, ,0,11-03-2022 08:59,2022,3,Friday,8,,COURT ST,42.35892279,-71.05835354,"(42.35892278751083, -71.0583535444055)"
222017555,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,13-03-2022 07:20,2022,3,Sunday,7,,"HARRISON AVE & DUDLEY ST
ROXBURY  MA 02119
UNITED ",42.32859702,-71.08274706,"(42.32859702159768, -71.08274705512277)"
222017554,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,13-03-2022 07:53,2022,3,Sunday,7,,TALBOT AVE,42.28979533,-71.06897947,"(42.28979533128117, -71.06897946829)"
222017553,3501,,MISSING PERSON,E18, ,0,13-03-2022 07:58,2022,3,Sunday,7,,TRUMAN PKWY,42.25501123,-71.11624303,"(42.255011229140045, -71.11624302629085)"
222017551,3410,,TOWED MOTOR VEHICLE,C11, ,0,13-03-2022 07:24,2022,3,Sunday,7,,ADAMS ST,42.28787216,-71.05506324,"(42.287872161152464, -71.05506323741653)"
222017550,1402,,VANDALISM,B2, ,0,13-03-2022 07:07,2022,3,Sunday,7,,HARTWELL ST,42.3093638,-71.08416777,"(42.30936380087264, -71.08416777254996)"
222017548,1402,,VANDALISM,C11, ,0,13-03-2022 06:34,2022,3,Sunday,6,,ADAMS ST,42.30658786,-71.06207255,"(42.30658785805976, -71.06207254675292)"
222017547,3001,,DEATH INVESTIGATION,E13, ,0,13-03-2022 05:12,2022,3,Sunday,5,,SEGEL ST,42.31353618,-71.10939676,"(42.31353617704263, -71.10939676091698)"
222017546,3207,,PROPERTY - FOUND,C6, ,0,13-03-2022 06:05,2022,3,Sunday,6,,W BROADWAY,42.3412875,-71.05467933,"(42.341287504390436, -71.05467932649397)"
222017544,801,,ASSAULT - SIMPLE,D4, ,0,13-03-2022 04:35,2022,3,Sunday,4,,HARRISON AVE,42.34329795,-71.06458096,"(42.34329794595815, -71.06458096424923)"
222017543,1402,,VANDALISM,C11, ,0,13-03-2022 04:44,2022,3,Sunday,4,,WASHINGTON ST,42.28962238,-71.07141943,"(42.28962238473601, -71.07141942540562)"
222017542,423,,ASSAULT - AGGRAVATED,A1, ,0,13-03-2022 04:44,2022,3,Sunday,4,,"ESSEX ST & EDINBORO ST
BOSTON  MA 02111
UNITED STA",42.35254602,-71.05981704,"(42.352546023313224, -71.05981703636596)"
222017540,3115,,INVESTIGATE PERSON,C6, ,0,13-03-2022 04:18,2022,3,Sunday,4,,G ST,42.33358301,-71.04418906,"(42.33358301453492, -71.04418905693454)"
222017539,801,,ASSAULT - SIMPLE,C6, ,0,13-03-2022 03:58,2022,3,Sunday,3,,OLD COLONY AVE,42.33306582,-71.0539737,"(42.33306581757085, -71.05397369827595)"
222017535,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D4, ,0,13-03-2022 01:53,2022,3,Sunday,1,,DALTON ST,42.3457782,-71.08429595,"(42.34577820288522, -71.08429594669646)"
222017533,3801,,M/V ACCIDENT - OTHER,C11, ,0,13-03-2022 01:20,2022,3,Sunday,1,,BOWDOIN ST,42.30536545,-71.06812632,"(42.3053654504898, -71.06812631858308)"
222017532,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,13-03-2022 03:01,2022,3,Sunday,3,,MALLON RD,42.30278361,-71.07412304,"(42.30278360572588, -71.07412303736824)"
222017531,3114,,INVESTIGATE PROPERTY,A1, ,0,13-03-2022 01:41,2022,3,Sunday,1,,SALEM ST,42.36671934,-71.05450994,"(42.366719339895766, -71.0545099356634)"
222017530,801,,ASSAULT - SIMPLE,A7, ,0,13-03-2022 01:28,2022,3,Sunday,1,,EUTAW ST,42.37949214,-71.03685008,"(42.3794921446369, -71.03685008342785)"
222017528,801,,ASSAULT - SIMPLE,C6, ,0,13-03-2022 00:59,2022,3,Sunday,0,,SEAPORT BLVD,42.35275617,-71.04748127,"(42.352756167727144, -71.04748127479294)"
222017527,3502,,MISSING PERSON - LOCATED,B2, ,0,13-03-2022 00:22,2022,3,Sunday,0,,CAWFIELD ST,42.31993148,-71.06368978,"(42.319931483462504, -71.0636897810727)"
222017525,1402,,VANDALISM,B3, ,0,12-03-2022 23:34,2022,3,Saturday,23,,CUMMINS HWY,42.26857609,-71.09574826,"(42.268576085972356, -71.09574825689415)"
222017523,3115,,INVESTIGATE PERSON,C6, ,0,12-03-2022 22:34,2022,3,Saturday,22,,H ST,42.33094957,-71.04139054,"(42.330949568939786, -71.04139053603826)"
222017522,3410,,TOWED MOTOR VEHICLE,C6, ,0,12-03-2022 23:27,2022,3,Saturday,23,,BOSTON ST,42.32894903,-71.05739663,"(42.328949032239535, -71.057396630329)"
222017521,3410,,TOWED MOTOR VEHICLE,C6, ,0,13-03-2022 00:16,2022,3,Sunday,0,,W EIGHTH ST,42.3350667,-71.05388239,"(42.33506669732459, -71.05388238525316)"
222017520,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,0,12-03-2022 20:00,2022,3,Saturday,20,,COMMONWEALTH AVE,42.3492468,-71.08956259,"(42.34924680252235, -71.08956259164991)"
222017519,520,,BURGLARY - RESIDENTIAL,C11, ,0,12-03-2022 23:25,2022,3,Saturday,23,,PAISLEY PARK,42.29707502,-71.06381418,"(42.29707502294211, -71.06381417587222)"
222017517,3114,,INVESTIGATE PROPERTY,A7, ,0,12-03-2022 23:08,2022,3,Saturday,23,,SARATOGA ST,42.37784577,-71.0330355,"(42.37784576690065, -71.03303550485333)"
222017515,1831,,SICK ASSIST,A1, ,0,12-03-2022 21:17,2022,3,Saturday,21,,BOYLSTON ST,42.3520464,-71.06992523,"(42.35204640091111, -71.06992523236929)"
222017514,3115,,INVESTIGATE PERSON,B2,265,0,12-03-2022 00:00,2022,3,Saturday,0,,WAVERLY ST,42.32132788,-71.08105509,"(42.32132787554623, -71.08105508913354)"
222017512,3111,,LICENSE PREMISE VIOLATION,E18, ,0,12-03-2022 23:11,2022,3,Saturday,23,,AMERICAN LEGION HWY,42.27531311,-71.11587798,"(42.275313114971155, -71.11587797694025)"
222017511,1831,,SICK ASSIST,C11,369,0,12-03-2022 21:00,2022,3,Saturday,21,,NEPONSET AVE,42.29296442,-71.05077703,"(42.29296442091857, -71.0507770275337)"
222017509,1831,,SICK ASSIST,E13, ,0,12-03-2022 22:05,2022,3,Saturday,22,,MARK ST,42.32274883,-71.10937558,"(42.32274883070042, -71.10937557982713)"
222017508,2907,,VAL - OPERATING AFTER REV/SUSP.,C11,403,0,12-03-2022 10:19,2022,3,Saturday,10,,WASHINGTON ST,42.27913785,-71.06970635,"(42.279137854723224, -71.0697063494533)"
222017507,3111,,LICENSE PREMISE VIOLATION,B3, ,0,12-03-2022 22:45,2022,3,Saturday,22,,BLUE HILL AVE,42.27213254,-71.09373454,"(42.27213253704182, -71.09373453527031)"
222017506,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A7, ,0,12-03-2022 21:09,2022,3,Saturday,21,,"WILLIAM F MCCLELLAN HWY & NEPTUNE RD
EAST BOSTON  ",42.37977795,-71.02506804,"(42.37977795433142, -71.0250680391414)"
222017504,3115,,INVESTIGATE PERSON,D4, ,0,12-03-2022 21:48,2022,3,Saturday,21,,HEMENWAY ST,42.3414661,-71.09082781,"(42.34146609961144, -71.09082781233604)"
222017503,3111,,LICENSE PREMISE VIOLATION,C6, ,0,12-03-2022 22:20,2022,3,Saturday,22,,E BROADWAY,42.33546813,-71.04489149,"(42.335468125482045, -71.04489149473773)"
222017501,801,,ASSAULT - SIMPLE,C6, ,0,12-03-2022 21:25,2022,3,Saturday,21,,ROGERS ST,42.32967465,-71.05555264,"(42.329674648895995, -71.05555263887302)"
222017500,3111,,LICENSE PREMISE VIOLATION,C6, ,0,12-03-2022 22:09,2022,3,Saturday,22,,W BROADWAY,42.336112,-71.04665434,"(42.33611199552338, -71.04665434223368)"
222017499,3115,,INVESTIGATE PERSON,C11, ,0,12-03-2022 21:12,2022,3,Saturday,21,,WINDERMERE RD,42.31424363,-71.06258627,"(42.31424363373424, -71.06258627468046)"
222017498,3115,,INVESTIGATE PERSON,D14, ,0,12-03-2022 21:24,2022,3,Saturday,21,,HARVARD AVE,42.34966751,-71.13048678,"(42.349667513419874, -71.13048677758938)"
222017497,3115,,INVESTIGATE PERSON,E5, ,0,12-03-2022 19:28,2022,3,Saturday,19,,VFW PKWY,42.26932098,-71.17204938,"(42.269320977398834, -71.1720493822165)"
222017496,3410,,TOWED MOTOR VEHICLE,C6, ,0,12-03-2022 20:46,2022,3,Saturday,20,,D ST,42.34373929,-71.04499632,"(42.34373928848372, -71.04499632076116)"
222017495,3006,,SICK/INJURED/MEDICAL - PERSON,E18, ,0,12-03-2022 21:03,2022,3,Saturday,21,,RIVER ST,42.25500533,-71.12807169,"(42.255005334090605, -71.1280716938423)"
222017493,1831,,SICK ASSIST,A7, ,0,12-03-2022 20:20,2022,3,Saturday,20,,TRUSTMAN TER,42.38665379,-71.01391172,"(42.3866537916102, -71.01391171764524)"
222017492,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,183,0,12-03-2022 21:03,2022,3,Saturday,21,,"DUDLEY ST & ALEXANDER ST
BOSTON  MA 02125
UNITED S",42.31872004,-71.06908004,"(42.31872003953119, -71.06908003873666)"
222017491,3115,,INVESTIGATE PERSON,E18, ,0,12-03-2022 06:20,2022,3,Saturday,6,,HYDE PARK AVE,42.25621592,-71.12401947,"(42.256215920402155, -71.12401947329023)"
222017490,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,B3, ,0,12-03-2022 19:15,2022,3,Saturday,19,,BLUE HILL AVE,42.28302721,-71.09197317,"(42.28302721094268, -71.09197317282745)"
222017488,423,,ASSAULT - AGGRAVATED,D4, ,0,12-03-2022 19:09,2022,3,Saturday,19,,HUNTINGTON AVENUE,0,0,"(0, 0)"
222017486,3110,,SERVICE TO OTHER AGENCY,D4,167,0,10-03-2022 00:00,2022,3,Thursday,0,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222017483,3110,,SERVICE TO OTHER AGENCY,C6,203,0,08-03-2022 00:00,2022,3,Tuesday,0,,SUMMER ST,42.3465477,-71.04284093,"(42.346547702488806, -71.04284093220855)"
222017482,801,,ASSAULT - SIMPLE,D14, ,0,12-03-2022 19:36,2022,3,Saturday,19,,WASHINGTON ST,42.3490821,-71.15301633,"(42.34908209585555, -71.15301632717296)"
222017481,3410,,TOWED MOTOR VEHICLE,E13, ,0,12-03-2022 18:45,2022,3,Saturday,18,,FORBES ST,42.3211829,-71.1068278,"(42.321182902878675, -71.10682780056669)"
222017479,3115,,INVESTIGATE PERSON,B3, ,0,12-03-2022 19:51,2022,3,Saturday,19,,WHEATLAND AVE,42.29350272,-71.07344862,"(42.29350271504225, -71.07344861567798)"
222017478,2647,,THREATS TO DO BODILY HARM,D4,270,0,12-03-2022 18:58,2022,3,Saturday,18,,HARRISON AVE,42.33455374,-71.07560801,"(42.33455373593907, -71.07560801275244)"
222017477,619,,LARCENY ALL OTHERS,E13, ,0,12-03-2022 17:30,2022,3,Saturday,17,,CENTRE ST,42.31265126,-71.11414509,"(42.31265126143235, -71.11414509217491)"
222017474,3201,,PROPERTY - LOST/ MISSING,D4,167,0,12-03-2022 19:31,2022,3,Saturday,19,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222017473,423,,ASSAULT - AGGRAVATED,B2, ,0,12-03-2022 19:00,2022,3,Saturday,19,,BLUE HILL AVE,42.3088984,-71.0830519,"(42.30889840345595, -71.08305190474378)"
222017472,3201,,PROPERTY - LOST/ MISSING,B2, ,0,12-03-2022 19:38,2022,3,Saturday,19,,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866283555608, -71.08563401183545)"
222017470,1402,,VANDALISM,D14, ,0,12-03-2022 18:31,2022,3,Saturday,18,,VINAL ST,42.34591175,-71.13842377,"(42.34591175174886, -71.13842377317738)"
222017469,1831,,SICK ASSIST,A1, ,0,12-03-2022 18:47,2022,3,Saturday,18,,NORTH ST,42.36045095,-71.05644018,"(42.36045095498606, -71.05644018242528)"
222017468,1831,,SICK ASSIST,B3, ,0,12-03-2022 18:43,2022,3,Saturday,18,,TENNIS RD,42.27615691,-71.09550303,"(42.27615691256162, -71.0955030303829)"
222017467,1402,,VANDALISM,D14, ,0,12-03-2022 02:00,2022,3,Saturday,2,,VINAL ST,42.34591175,-71.13842377,"(42.34591175174886, -71.13842377317738)"
222017466,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,691,0,12-03-2022 05:00,2022,3,Saturday,5,,CENTRE ST,42.28709355,-71.14822128,"(42.28709355259107, -71.14822128377165)"
222017465,3114,,INVESTIGATE PROPERTY,A1,61,0,12-03-2022 18:00,2022,3,Saturday,18,,LEGENDS WAY,42.36643546,-71.06135413,"(42.36643546331782, -71.06135412537031)"
222017463,2907,,VAL - OPERATING AFTER REV/SUSP.,E18, ,0,12-03-2022 16:42,2022,3,Saturday,16,,"HARVARD AVE & EVERETT ST
HYDE PARK  MA 02136
UNITE",42.25739704,-71.122449,"(42.25739703676829, -71.12244900205043)"
222017462,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14, ,0,12-03-2022 17:25,2022,3,Saturday,17,,CHESTNUT HILL AVE,42.34829397,-71.15383416,"(42.34829396956023, -71.15383415763749)"
222017461,1831,,SICK ASSIST,A1, ,0,12-03-2022 17:22,2022,3,Saturday,17,,SCHOOL ST,42.3575462,-71.05881953,"(42.35754619923963, -71.0588195319583)"
222017460,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,12-03-2022 16:46,2022,3,Saturday,16,,HARVARD ST,42.29648008,-71.08001594,"(42.29648008044602, -71.08001594293955)"
222017459,3115,,INVESTIGATE PERSON,E5,691,0,12-03-2022 17:00,2022,3,Saturday,17,,CENTRE ST,42.28709355,-71.14822128,"(42.28709355259107, -71.14822128377165)"
222017458,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C6,229,0,12-03-2022 16:09,2022,3,Saturday,16,,E SIXTH ST,42.33298734,-71.04282382,"(42.332987340766344, -71.04282382240281)"
222017457,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,300,0,12-03-2022 17:06,2022,3,Saturday,17,,WASHINGTON ST,42.32380776,-71.08915023,"(42.32380775637794, -71.08915023453325)"
222017456,724,,AUTO THEFT,A1,77,0,12-03-2022 17:08,2022,3,Saturday,17,,SUDBURY ST,0,0,"(0, 0)"
222017455,1831,,SICK ASSIST,E13,634,0,12-03-2022 16:00,2022,3,Saturday,16,,MORAINE ST,42.31973262,-71.11275984,"(42.319732623106084, -71.11275984451913)"
222017454,1402,,VANDALISM,C11, ,0,12-03-2022 16:20,2022,3,Saturday,16,,BOWDOIN AVE,42.30234412,-71.0763037,"(42.30234412284505, -71.0763037036629)"
222017453,724,,AUTO THEFT,A1, ,0,12-03-2022 16:51,2022,3,Saturday,16,,SUDBURY ST,0,0,"(0, 0)"
222017451,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,11-03-2022 19:00,2022,3,Friday,19,,W BROADWAY,42.3412875,-71.05467933,"(42.341287504390436, -71.05467932649397)"
222017450,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18, ,0,10-03-2022 20:00,2022,3,Thursday,20,,DANA AVE,42.25326734,-71.12385963,"(42.25326733880219, -71.12385963406831)"
222017447,3501,,MISSING PERSON,C11,355,0,12-03-2022 16:23,2022,3,Saturday,16,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222017446,3115,,INVESTIGATE PERSON,C6,200,0,12-03-2022 14:00,2022,3,Saturday,14,,W BROADWAY,42.3412875,-71.05467933,"(42.341287504390436, -71.05467932649397)"
222017445,617,,LARCENY THEFT FROM BUILDING,D14, ,0,12-03-2022 15:06,2022,3,Saturday,15,,HOOKER ST,42.35867769,-71.1275995,"(42.35867769327019, -71.12759949883524)"
222017444,617,,LARCENY THEFT FROM BUILDING,A1, ,0,11-03-2022 14:00,2022,3,Friday,14,,WASHINGTON ST,42.34997256,-71.06348817,"(42.34997256219053, -71.06348816860363)"
222017443,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11,355,0,10-03-2022 23:00,2022,3,Thursday,23,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222017441,1831,,SICK ASSIST,B3,421,0,12-03-2022 13:03,2022,3,Saturday,13,,W SELDEN ST,42.27832754,-71.0850628,"(42.27832754390702, -71.08506280404444)"
222017440,3501,,MISSING PERSON,B3, ,0,12-03-2022 15:30,2022,3,Saturday,15,,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482576580488, -71.09137368938802)"
222017438,3202,,PROPERTY - LOST THEN LOCATED,E13, ,0,12-03-2022 15:17,2022,3,Saturday,15,,CENTRE ST,42.32246336,-71.10757917,"(42.322463355058645, -71.10757917245742)"
222017435,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,12-03-2022 15:01,2022,3,Saturday,15,,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482576580488, -71.09137368938802)"
222017432,3115,,INVESTIGATE PERSON,D4, ,0,12-03-2022 14:09,2022,3,Saturday,14,,NEWBURY ST,42.34895777,-71.08489203,"(42.348957765564116, -71.0848920349529)"
222017431,617,,LARCENY THEFT FROM BUILDING,D4, ,0,12-03-2022 14:34,2022,3,Saturday,14,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222017430,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,0,12-03-2022 14:20,2022,3,Saturday,14,,CORTES ST,42.34827698,-71.07038932,"(42.348276975733555, -71.07038932399338)"
222017429,1831,,SICK ASSIST,A1, ,0,12-03-2022 13:31,2022,3,Saturday,13,,CAMBRIDGE ST,42.36109742,-71.06206081,"(42.361097417653454, -71.06206081011582)"
222017428,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,12-03-2022 14:00,2022,3,Saturday,14,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222017427,3114,,INVESTIGATE PROPERTY,D4,270,1,12-03-2022 14:00,2022,3,Saturday,14,,ALBANY ST,42.33318449,-71.07393881,"(42.333184490911954, -71.07393881002383)"
222017426,3410,,TOWED MOTOR VEHICLE,D14, ,0,12-03-2022 13:26,2022,3,Saturday,13,,QUINT AVE & GLENVILLE AVE,42.35031097,-71.13325703,"(42.35031097164446, -71.13325702830882)"
222017425,724,,AUTO THEFT,E13, ,0,12-03-2022 14:09,2022,3,Saturday,14,,WELD HILL ST,42.29797339,-71.1124974,"(42.297973392024126, -71.11249740277577)"
222017424,3115,,INVESTIGATE PERSON,B2,329,0,12-03-2022 13:53,2022,3,Saturday,13,,DEVON ST,42.3092779,-71.07868791,"(42.30927790374444, -71.0786879089706)"
222017423,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D14,803,0,12-03-2022 12:09,2022,3,Saturday,12,,N BEACON ST,42.35367861,-71.13819856,"(42.35367860862574, -71.1381985589668)"
222017422,1201,,EMBEZZLEMENT,C11,355,0,09-03-2022 22:00,2022,3,Wednesday,22,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222017421,724,,AUTO THEFT,E5,691,0,12-03-2022 13:59,2022,3,Saturday,13,,CENTRE ST,42.28709355,-71.14822128,"(42.28709355259107, -71.14822128377165)"
222017420,3410,,TOWED MOTOR VEHICLE,B3,465,0,12-03-2022 12:42,2022,3,Saturday,12,,JOHNSTON RD,42.28750526,-71.09212143,"(42.28750525767186, -71.0921214309198)"
222017419,1102,,FRAUD - FALSE PRETENSE / SCHEME,D4, ,0,12-03-2022 13:51,2022,3,Saturday,13,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222017417,3803,,M/V ACCIDENT - PERSONAL INJURY,B3,434,0,12-03-2022 11:39,2022,3,Saturday,11,,NORFOLK ST,42.28621456,-71.0796774,"(42.28621456431678, -71.079677402637)"
222017416,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,355,0,11-03-2022 16:00,2022,3,Friday,16,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222017415,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,12-03-2022 13:43,2022,3,Saturday,13,,E ST,42.33392601,-71.05401223,"(42.33392600527573, -71.05401223480149)"
222017414,1402,,VANDALISM,B3, ,0,12-03-2022 00:00,2022,3,Saturday,0,,HOSMER ST,42.28079658,-71.09039724,"(42.28079658122844, -71.09039723562948)"
222017413,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,11-03-2022 22:30,2022,3,Friday,22,,SYDNEY ST,42.31327922,-71.05292093,"(42.31327921688165, -71.05292093021899)"
222017412,1402,,VANDALISM,C11, ,0,12-03-2022 12:14,2022,3,Saturday,12,,CLARKSON ST,42.30829668,-71.06747771,"(42.308296682893285, -71.06747771224468)"
222017411,3301,,VERBAL DISPUTE,E18, ,0,12-03-2022 13:12,2022,3,Saturday,13,,MALTA ST,42.26506676,-71.09768522,"(42.26506675993781, -71.09768521941024)"
222017409,3114,,INVESTIGATE PROPERTY,C11, ,0,12-03-2022 13:29,2022,3,Saturday,13,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222017408,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,41,0,08-03-2022 22:00,2022,3,Tuesday,22,,VINE ST,42.37663167,-71.05593195,"(42.37663166813234, -71.05593195497872)"
222017407,3201,,PROPERTY - LOST/ MISSING,D4,167,0,12-03-2022 13:22,2022,3,Saturday,13,,HARRISON AVE,42.33954199,-71.06940877,"(42.33954198983014, -71.06940876967543)"
222017406,3114,,INVESTIGATE PROPERTY,C11, ,0,12-03-2022 12:22,2022,3,Saturday,12,,ELMER RD,42.2867541,-71.05725921,"(42.28675410032341, -71.05725921267134)"
222017404,3201,,PROPERTY - LOST/ MISSING,A1,77,0,12-03-2022 11:30,2022,3,Saturday,11,,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.361838566564714, -71.05976489094158)"
222017403,3114,,INVESTIGATE PROPERTY,E18, ,0,12-03-2022 12:22,2022,3,Saturday,12,,CLIFFORD ST,42.23371303,-71.13129839,"(42.23371302840533, -71.13129839424217)"
222017402,3207,,PROPERTY - FOUND,A15,41,0,12-03-2022 11:30,2022,3,Saturday,11,,VINE ST,42.37663167,-71.05593195,"(42.37663166813234, -71.05593195497872)"
222017401,423,,ASSAULT - AGGRAVATED,B3, ,0,12-03-2022 13:59,2022,3,Saturday,13,,VESTA ROAD,0,0,"(0, 0)"
222017400,1831,,SICK ASSIST,A1,93,0,12-03-2022 00:00,2022,3,Saturday,0,,"CONGRESS ST & STATE ST
BOSTON  MA 02109
UNITED STA",42.35886001,-71.05681,"(42.35886000995135, -71.05681000079124)"
222017399,613,,LARCENY SHOPLIFTING,A1, ,0,12-03-2022 12:24,2022,3,Saturday,12,,WASHINGTON ST,42.3564863,-71.05928145,"(42.35648630460298, -71.05928144939367)"
222017398,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15, ,0,12-03-2022 11:00,2022,3,Saturday,11,,MOUNT VERNON ST,42.3760612,-71.05877331,"(42.376061198641615, -71.0587733135852)"
222017397,3114,,INVESTIGATE PROPERTY,C11, ,0,12-03-2022 12:00,2022,3,Saturday,12,,GIBSON ST,42.29755533,-71.0597091,"(42.29755532959655, -71.05970910242573)"
222017396,3115,,INVESTIGATE PERSON,D4, ,0,12-03-2022 12:01,2022,3,Saturday,12,,HARRISON AVE,42.34329795,-71.06458096,"(42.34329794595815, -71.06458096424923)"
222017395,3114,,INVESTIGATE PROPERTY,A1, ,0,12-03-2022 12:00,2022,3,Saturday,12,,LEGENDS WAY,42.36643546,-71.06135413,"(42.36643546331782, -71.06135412537031)"
222017394,619,,LARCENY ALL OTHERS,A1,77,0,11-02-2022 19:47,2022,2,Friday,19,,SUDBURY ST,0,0,"(0, 0)"
222017393,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,12-03-2022 12:03,2022,3,Saturday,12,,OLD COLONY AVE,42.33221435,-71.05344256,"(42.33221434903629, -71.05344256005989)"
222017392,3115,,INVESTIGATE PERSON,A7, ,0,12-03-2022 10:11,2022,3,Saturday,10,,BORDER ST,42.37382755,-71.04052459,"(42.373827551621346, -71.04052458543525)"
222017391,3502,,MISSING PERSON - LOCATED,B2,312,0,10-03-2022 14:00,2022,3,Thursday,14,,HOLLANDER ST,42.31612964,-71.0910892,"(42.31612963506095, -71.09108920272035)"
222017390,1107,,FRAUD - IMPERSONATION,E13,574,0,10-03-2022 00:00,2022,3,Thursday,0,,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971856767274, -71.10429431787648)"
222017389,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,12-03-2022 11:28,2022,3,Saturday,11,,"ELLINGTON ST & OLD RD
DORCHESTER  MA 02121
UNITED ",42.30258096,-71.08476597,"(42.30258096068864, -71.08476596816188)"
222017388,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,12-03-2022 11:07,2022,3,Saturday,11,,HAMMOND ST,42.33651082,-71.08339215,"(42.336510823238726, -71.08339214574796)"
222017387,613,,LARCENY SHOPLIFTING,E5, ,0,12-03-2022 09:55,2022,3,Saturday,9,,CENTRE ST,42.28747035,-71.1515984,"(42.287470351892914, -71.15159839567295)"
222017386,3410,,TOWED MOTOR VEHICLE,D14, ,0,12-03-2022 10:16,2022,3,Saturday,10,,QUINT AVE,42.35053763,-71.1334484,"(42.35053762940423, -71.13344839668993)"
222017384,3114,,INVESTIGATE PROPERTY,B2,305,0,12-03-2022 10:07,2022,3,Saturday,10,,ELMORE ST,42.32087449,-71.09190003,"(42.32087449165487, -71.09190003328794)"
222017383,3114,,INVESTIGATE PROPERTY,C11, ,0,12-03-2022 09:48,2022,3,Saturday,9,,BURT ST,42.28413536,-71.06957385,"(42.284135356782706, -71.06957385355688)"
222017382,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E5, ,0,12-03-2022 10:04,2022,3,Saturday,10,,WALWORTH ST,42.28453015,-71.13751176,"(42.28453014735115, -71.13751175622019)"
222017380,3112,,LANDLORD - TENANT,E18, ,0,12-03-2022 10:39,2022,3,Saturday,10,,GARFIELD AVE,42.24801183,-71.12255595,"(42.24801183450528, -71.12255595214229)"
